ElementID,SubRegion,Acres,centroid_x,centroid_y,aream2,x_centroid,y_centroid
343,1,514.2361135,570533.6207,4482284.155,2081039.718,-122.1677362,40.48825913
344,1,505.4315539,572077.5598,4482269.497,2045408.93,-122.1495221,40.48799455
345,1,663.6282036,573803.3432,4482375.19,2685608.058,-122.1291485,40.48879473
346,1,839.6408529,575850.8018,4482555.697,3397905.978,-122.1049707,40.49023626
347,1,132.4832393,545681.3456,4482419.09,536140.648,-122.460956,40.49121453
348,1,157.9372565,546297.0951,4481931.392,639149.4009,-122.453726,40.48678688
349,1,283.5749219,546826.7305,4481209.755,1147586.994,-122.4475302,40.48025625
350,1,375.4401762,546813.51,4480018.527,1519352.488,-122.4477739,40.46952567
351,1,306.0167693,547902.921,4480148.73,1238405.928,-122.4349138,40.47063653
352,1,336.9747398,548183.5726,4481331.958,1363688.39,-122.4315134,40.48127956
353,1,166.3452706,549023.4721,4481181.527,673175.4265,-122.421616,40.4798751
354,1,295.7865354,549708.7159,4481901.568,1197005.64,-122.4134753,40.48632087
355,1,221.4217532,550569.2871,4482664.024,896062.0441,-122.4032609,40.49313758
356,1,171.2308855,551002.709,4483494.543,692946.8087,-122.3980799,40.5005929
357,1,66.38727406,550346.0249,4483519.692,268659.7664,-122.4058275,40.50085953
358,1,148.4498127,551739.2291,4483787.434,600755.0778,-122.3893642,40.5031858
359,1,131.9958912,552532.83,4483995.194,534168.4202,-122.3799813,40.50500755
360,1,136.7871174,553242.6433,4483806.033,553557.8247,-122.3716202,40.50325826
361,1,43.79829022,553755.7166,4483613.904,177245.3921,-122.3655814,40.50149438
362,1,112.3842486,554146.5853,4483103.403,454802.9183,-122.3610124,40.49687012
363,1,174.2451624,554889.477,4482645.498,705145.1546,-122.3522856,40.49269625
364,1,201.2247786,555629.5242,4482135.82,814327.7876,-122.3435981,40.48805561
365,1,302.1358717,554949.8112,4481488.591,1222700.493,-122.351674,40.4822702
366,1,347.9047098,555848.0293,4480691.091,1407920.409,-122.3411474,40.47502602
367,1,353.8726971,556852.0813,4479877.277,1432071.997,-122.329376,40.46762669
368,1,90.5641353,557568.8654,4480238.395,366500.0526,-122.3208887,40.4708305
369,1,72.20687877,557402.9046,4480674.88,292210.8711,-122.3228067,40.47477407
370,1,112.0860751,558300.4405,4480165.433,453596.253,-122.3122657,40.47012227
371,1,43.48907387,559054.6645,4480321.985,175994.0379,-122.3033547,40.47147925
372,1,72.46621001,559228.5382,4480667.646,293260.3474,-122.3012715,40.47458075
373,1,156.8908837,559918.9073,4480699.147,634914.8802,-122.2931248,40.47481501
374,1,115.7898584,560703.9099,4480437.012,468584.9319,-122.2838897,40.47239663
375,1,126.5648764,561366.7684,4480541.374,512189.8828,-122.2760605,40.47328805
376,1,51.79193137,561674.1436,4480124.268,209594.5101,-122.2724752,40.46950783
377,1,110.8172337,562246.6599,4480125.106,448461.4339,-122.2657222,40.4694727
378,1,42.27736723,562749.2953,4479979.593,171090.4351,-122.2598078,40.46812406
379,1,73.26490638,563065.5215,4480272.761,296492.5569,-122.2560487,40.47074099
380,1,133.8428565,563547.2378,4479929.156,541642.8233,-122.2504011,40.46760904
381,1,154.6298366,564172.9174,4480221.992,625764.7474,-122.2429917,40.47019888
382,1,127.7110958,564893.017,4480337.594,516828.4681,-122.2344859,40.47118434
383,1,33.27885072,565275.6428,4480656.333,134674.7308,-122.2299398,40.47402565
384,1,151.6588504,565738.9732,4480492.551,613741.5928,-122.2244913,40.47251371
385,1,254.5819382,566587.84,4480285.47,1030256.552,-122.2144999,40.47058054
386,1,335.8940671,567274.3863,4481166.354,1359315.063,-122.2063084,40.47846035
387,1,145.0944709,566425.8195,4481504.473,587176.4912,-122.2162834,40.48157457
388,1,371.2144551,568210.199,4480467.916,1502251.602,-122.1953441,40.47209245
389,1,484.6576098,569420.3897,4480985.395,1961339.761,-122.1810128,40.47665358
390,1,565.519542,571020.24,4480930.969,2288576.391,-122.1621468,40.47602806
391,1,306.2898558,572262.425,4481074.854,1239511.07,-122.1474768,40.47721697
392,1,335.137454,572973.1328,4480473.486,1356253.158,-122.1391623,40.47173768
393,1,925.6495124,574336.4303,4480690.417,3745970.674,-122.1230568,40.47357113
394,1,310.4057593,575584.8788,4480266.748,1256167.541,-122.1083813,40.46964191
395,1,991.1544907,576626.7403,4480661.322,4011059.916,-122.0960455,40.47310083
396,1,164.0650405,544839.7189,4482268.169,663947.6628,-122.4708976,40.48990083
397,1,209.3581636,545397.9021,4481576.191,847242.4289,-122.4643609,40.48363662
398,1,294.2624872,545723.3394,4480753.596,1190838.036,-122.4605804,40.47620831
399,1,400.7090395,545541.503,4479578.089,1621611.95,-122.4628098,40.46562857
400,1,473.4962714,545261.6919,4478161.067,1916171.427,-122.4662112,40.45287838
401,1,493.3502868,546630.2964,4478597.841,1996517.777,-122.4500394,40.45673748
402,1,160.047031,547610.3261,4479037.581,647687.3551,-122.4384484,40.46064334
403,1,531.6175976,548276.1863,4478428.53,2151380.089,-122.4306414,40.45511815
404,1,344.6182484,548943.9985,4479659.337,1394620.572,-122.4226712,40.46616702
405,1,360.9075956,549693.6377,4480598.56,1460541.221,-122.4137554,40.47458347
406,1,338.1315667,550709.2134,4481440.593,1368369.902,-122.4017077,40.48210766
407,1,289.2738007,551510.9894,4482400.904,1170649.538,-122.3921704,40.49070936
408,1,203.8369533,552184.2429,4483248.005,824898.8835,-122.3841567,40.49829843
409,1,191.1297817,553008.1653,4482990.939,773474.7845,-122.3744554,40.49593047
410,1,198.5033774,553750.8084,4482489.383,803314.6678,-122.3657348,40.49136447
411,1,126.8008564,554409.8974,4482114.757,513144.8599,-122.35799,40.48794662
412,1,316.3506386,553323.4574,4481487.318,1280225.614,-122.3708615,40.48236489
413,1,406.2479911,554115.45,4480587.592,1644027.292,-122.3615945,40.47420848
414,1,395.8147475,555043.0503,4479824.352,1601805.453,-122.3507183,40.46727188
415,1,404.4618581,556036.4634,4479054.915,1636799.068,-122.3390689,40.46027395
416,1,416.2129551,557165.8451,4478290.108,1684354.07,-122.325818,40.45330723
417,1,386.423177,558007.5038,4479073.741,1563799.116,-122.3158211,40.46030817
418,1,113.6735484,558580.2499,4479651.597,460020.5296,-122.3090129,40.46547366
419,1,272.3562467,559443.4428,4479756.062,1102186.626,-122.2988219,40.46635347
420,1,80.29699487,560093.6936,4480010.665,324950.4094,-122.2911282,40.46860028
421,1,200.4355654,560781.523,4479638.024,811133.9552,-122.2830507,40.46519335
422,1,185.942824,561646.9749,4479458.047,752483.9116,-122.2728605,40.46350832
423,1,140.803855,562458.8791,4479358.922,569812.9849,-122.2632945,40.46255474
424,1,120.7867562,563114.0631,4479438.044,488806.66,-122.2555593,40.46321797
425,1,194.7072702,563638.7104,4478687.116,787952.3671,-122.2494468,40.45641335
426,1,144.1676761,564310.8825,4478978.783,583425.8858,-122.2414904,40.45898903
427,1,87.82612809,564184.7528,4479593.803,355419.7305,-122.2429155,40.46453905
428,1,39.84644978,564769.7207,4479548.689,161252.8612,-122.2360208,40.46408725
429,1,93.30715393,565265.1954,4479840.938,377600.6551,-122.2301469,40.46668114
430,1,137.7574981,565651.7564,4479309.27,557484.8157,-122.2256426,40.46186131
431,1,84.46182016,566206.399,4479596.211,341804.8594,-122.2190712,40.46440207
432,1,222.1309598,566613.1297,4478994.434,898932.1013,-122.2143373,40.45894866
433,1,314.1975864,567386.2999,4479641.397,1271512.52,-122.2051503,40.46471428
434,1,282.3697624,567855.6027,4478586.074,1142709.886,-122.1997281,40.45516953
435,1,400.4614351,568774.1145,4479291.361,1620609.931,-122.1888199,40.46144735
436,1,515.8249421,570008.2938,4479684.469,2087469.48,-122.1742213,40.46488536
437,1,244.4733842,571223.6981,4479795.58,989348.6848,-122.1598738,40.46578288
438,1,542.5921555,572037.4816,4478836.144,2195792.549,-122.1503849,40.45707017
439,1,568.1783554,573254.1311,4479120.539,2299336.226,-122.1360046,40.45952569
440,1,232.5090753,574460.1521,4479237.948,940930.8444,-122.1217676,40.46047594
441,1,509.2493451,575190.595,4478167.429,2060858.983,-122.1132802,40.4507672
442,1,549.786405,576224.8053,4478535.218,2224906.644,-122.1010412,40.45398611
443,1,327.502689,577187.4792,4478991.041,1325356.36,-122.0896334,40.45800296
444,1,640.073834,578008.938,4477941.391,2590286.906,-122.0800751,40.4484712
445,1,170.6998204,544028.2126,4482240.138,690797.6643,-122.4804748,40.48969176
446,1,240.4777623,544329.1657,4481389.989,973178.9766,-122.4769832,40.48201696
447,1,347.1083625,544465.9658,4480438.907,1404697.706,-122.4754357,40.47344164
448,1,449.9222209,544179.2308,4479183.975,1820770.629,-122.4789054,40.46215165
449,1,533.6420188,543843.088,4477748.538,2159572.631,-122.4829692,40.44923802
450,1,530.5079414,543514.8371,4476213.754,2146889.47,-122.4869451,40.43542879
451,1,620.2627513,545047.4315,4476538.573,2510114.299,-122.4688531,40.43827339
452,1,683.2865348,546546.3524,4476927.534,2765162.502,-122.4511519,40.44169499
453,1,244.4392929,547617.6032,4477190.013,989210.7225,-122.4385013,40.44399877
454,1,602.5109726,548504.7624,4476383.652,2438275.399,-122.4281022,40.4366831
455,1,608.8706484,549421.1848,4477630.858,2464012.094,-122.4172006,40.44786482
456,1,457.615389,550077.5413,4478846.657,1851903.776,-122.4093652,40.45877833
457,1,394.1505677,550722.6147,4479984.405,1595070.756,-122.4016661,40.46898862
458,1,369.2594933,551730.8897,4481014.839,1494340.152,-122.3896887,40.47820924
459,1,286.9437536,552479.6347,4482082.684,1161220.172,-122.3807674,40.48778201
460,1,450.3451761,552583.1054,4480313.928,1822482.268,-122.3796932,40.47184153
461,1,469.0235115,553456.8545,4479367.778,1898070.81,-122.3694663,40.46326233
462,1,385.6597091,554377.3261,4478566.52,1560709.471,-122.3586783,40.45598447
463,1,439.9780915,555370.0092,4477892.257,1780528.165,-122.3470303,40.4498448
464,1,412.3758089,556424.041,4477226.848,1668825.691,-122.3346601,40.4437796
465,1,547.5728781,557566.3941,4476433.071,2215948.819,-122.3212629,40.4365504
466,1,512.3064261,558420.6395,4477351.694,2073230.551,-122.3111072,40.44476626
467,1,450.4760387,559215.9113,4478281.229,1823011.85,-122.3016433,40.45308367
468,1,161.5475578,559850.8068,4478942.704,653759.7717,-122.2940938,40.4589971
469,1,303.0750258,560775.3905,4478639.421,1226501.115,-122.2832188,40.45619801
470,1,284.2075672,561852.593,4478472.736,1150147.219,-122.2705315,40.454617
471,1,240.3393563,562861.738,4478455.36,972618.8677,-122.2586327,40.45438476
472,1,301.521609,563288.8896,4477382.017,1220214.66,-122.2537024,40.44468329
473,1,260.8680004,564174.97,4477749.807,1055695.343,-122.2432174,40.44792853
474,1,174.5981353,564857.9087,4478204.448,706573.5853,-122.2351182,40.45197109
475,1,96.58425007,565498.4487,4478352.515,390862.5927,-122.2275495,40.45325473
476,1,135.8249998,565024.5434,4479074.181,549664.2729,-122.2330641,40.45979288
477,1,110.0653516,565983.1907,4478573.654,445418.6749,-122.2218102,40.45520846
478,1,89.76880992,566457.3422,4477918.187,363281.485,-122.2162873,40.44926604
479,1,170.7675216,567061.49,4478195.245,691071.6415,-122.2091341,40.4517133
480,1,115.1877692,567109.2796,4477509.986,466148.3637,-122.2086428,40.44553646
481,1,216.5197997,567694.1571,4477017.872,876224.5421,-122.201799,40.44105597
482,1,276.9947832,568464.7406,4477616.431,1120958.117,-122.1926493,40.44638477
483,1,378.9524868,569431.4263,4478178.672,1533566.305,-122.1811896,40.45136932
484,1,401.2559018,570666.8268,4478466.623,1623825.023,-122.16659,40.45385906
485,1,379.6467551,571497.5043,4477399.961,1536375.909,-122.1569145,40.4441794
486,1,186.3790471,572479.5382,4477691.668,754249.2437,-122.1453022,40.44672214
487,1,195.9168431,573198.2747,4477334.511,792847.3348,-122.1368688,40.44344188
488,1,436.1706104,574068.7955,4477709.005,1765119.836,-122.1265615,40.44673831
489,1,378.0764857,574578.8049,4476373.878,1530021.254,-122.1207045,40.4346659
490,1,320.5709921,575662.5751,4476719.905,1297304.778,-122.1078869,40.43768498
491,1,375.856154,576843.9883,4477120.657,1521035.891,-122.0939105,40.44118657
492,1,153.6260804,577140.0001,4476250.871,621702.6902,-122.0905261,40.43332411
493,1,292.3279342,577937.021,4475816.423,1183009.178,-122.0811837,40.4293364
494,1,447.772633,578804.9618,4476622.967,1812071.556,-122.0708527,40.43651979
495,1,159.1111576,543135.3579,4482008.278,643900.0099,-122.4910256,40.48764985
496,1,267.2835564,543245.0476,4481180.68,1081658.177,-122.4897878,40.48018854
497,1,335.9220136,543206.9955,4480159.558,1359428.158,-122.4903062,40.47099154
498,1,409.9601808,542789.3138,4478906.738,1659049.99,-122.4953175,40.45972681
499,1,553.6037848,542377.2188,4477533.775,2240355.032,-122.5002697,40.44737933
500,1,433.3509882,542168.6241,4476025.721,1753709.23,-122.5028294,40.43380427
501,1,428.4028947,541988.2578,4474491.201,1733685.006,-122.5050575,40.41998929
502,1,461.0369489,543135.1379,4474727.969,1865750.337,-122.4915226,40.42206339
503,1,647.1920689,544968.5284,4475020.232,2619093.381,-122.4698912,40.42459903
504,1,551.0823663,546525.7508,4475214.32,2230151.213,-122.4515203,40.4262622
505,1,457.1203366,547916.9984,4475197.898,1849900.37,-122.4351214,40.4260352
506,1,577.037522,549140.2497,4474391.649,2335188.002,-122.4207637,40.41870056
507,1,628.4664302,550059.1798,4475670.77,2543313.409,-122.4098318,40.43016887
508,1,278.3728665,550492.8984,4476745.004,1126535.023,-122.4046337,40.43982006
509,1,578.1662278,551466.6431,4477277.484,2339755.712,-122.3931095,40.44455738
510,1,185.3365672,550965.9564,4478396.037,750030.4771,-122.3989233,40.45466487
511,1,410.9188911,551673.191,4479257.592,1662929.754,-122.3905128,40.46238254
512,1,444.0770159,552542.2402,4478280.795,1797115.924,-122.3803437,40.45352849
513,1,509.7016482,553405.1498,4477343.499,2062689.389,-122.3702461,40.44502978
514,1,623.7319142,554355.0038,4476574.362,2524153.503,-122.3591116,40.43803936
515,1,513.4727048,555355.7812,4475955.904,2077950.313,-122.3473663,40.43240196
516,1,543.3936273,556650.3284,4475361.422,2199035.991,-122.3321583,40.42695939
517,1,551.5224403,557882.9978,4474579.142,2231932.129,-122.3176988,40.41982735
518,1,466.7807075,558947.7554,4475503.519,1888994.504,-122.3050632,40.42807984
519,1,558.359028,559862.6311,4476467.622,2259598.818,-122.2941877,40.43669954
520,1,470.4122401,560559.1131,4477489.191,1903690.795,-122.285879,40.44585188
521,1,466.3687439,562008.2588,4477249.528,1887327.346,-122.268815,40.44358611
522,1,542.4829309,562419.7194,4476080.04,2195350.533,-122.2640788,40.43302006
523,1,325.1157453,563795.2381,4476265.414,1315696.742,-122.2478442,40.43458583
524,1,289.141947,564698.6747,4476733.38,1170115.945,-122.2371456,40.43873164
525,1,214.3442881,565395.983,4477313.84,867420.5589,-122.2288647,40.44390608
526,1,117.9646162,566008.1653,4477636.083,477385.8648,-122.2216132,40.44676056
527,1,171.6599044,566545.4089,4476969.572,694682.9867,-122.2153481,40.4407136
528,1,191.2417594,567056.3329,4476320.369,773927.9423,-122.2093927,40.43482437
529,1,154.8176823,567655.8313,4475705.784,626524.9317,-122.2023906,40.42923947
530,1,242.398412,568305.3202,4476273.195,980951.5702,-122.1946734,40.43429773
531,1,298.3710871,569196.8304,4476774.361,1207464.95,-122.1841089,40.43873861
532,1,345.4424238,570252.125,4477160.708,1397955.891,-122.1716247,40.4421304
533,1,324.3442437,571056.2507,4476208.462,1312574.586,-122.1622503,40.43348406
534,1,294.4679951,572225.0881,4476448.686,1191669.697,-122.1484439,40.43554736
535,1,316.1171253,573490.6361,4476363.115,1279280.619,-122.1335342,40.43466575
536,1,129.2103511,573404.0065,4475550.727,522895.739,-122.1346491,40.42735524
537,1,254.0909417,573362.3966,4474818.017,1028269.559,-122.1352238,40.42075864
538,1,281.857107,574414.3099,4474746.968,1140635.244,-122.1228341,40.4200252
539,1,303.19033,575219.2674,4475357.348,1226967.734,-122.1132746,40.4254511
540,1,314.5651238,576303.5901,4475818.727,1272999.891,-122.1004381,40.42950847
541,1,215.6325054,577165.7624,4475153.198,872633.7892,-122.0903556,40.42343388
542,1,173.7498726,577638.9983,4474477.309,703140.7878,-122.0848602,40.41730156
543,1,72.65665006,578353.6952,4474578.491,294031.0309,-122.0764246,40.41814601
544,1,247.5557719,578749.4595,4475206.611,1001822.665,-122.0716823,40.42376673
545,1,115.9980214,579312.6462,4475814.892,469427.3377,-122.0649683,40.42919252
546,1,149.0372578,579875.8311,4475429.345,603132.3839,-122.0583782,40.42566577
547,1,163.2285383,542344.6455,4482207.338,660562.4586,-122.5003421,40.48948384
548,1,265.7777705,542152.4935,4481361.722,1075564.478,-122.5026656,40.48187569
549,1,343.625006,542033.6018,4480272.047,1390601.062,-122.5041405,40.47206519
550,1,194.6445944,541880.941,4479175.888,787698.7268,-122.5060136,40.46219782
551,1,579.1521025,540862.0939,4478749.146,2343745.406,-122.5180579,40.45840415
552,1,512.0195468,541003.2639,4477223.961,2072069.591,-122.5164914,40.44465719
553,1,191.1280134,541183.1167,4476041.244,773467.6284,-122.5144475,40.43399336
554,1,310.5268947,540495.8008,4475459.034,1256657.758,-122.5225879,40.42878207
555,1,270.0427649,540956.4473,4474476.63,1092824.298,-122.5172205,40.41990938
556,1,241.7953745,540885.8092,4473384.085,978511.1642,-122.5181234,40.41007029
557,1,320.3794251,541794.3508,4473102.701,1296529.534,-122.5074343,40.40749022
558,1,349.7584971,542892.2217,4472926.38,1415422.42,-122.4945075,40.4058458
559,1,206.8004606,543377.0304,4473843.21,836891.7723,-122.4887317,40.41408012
560,1,468.70936,544699.6243,4473894.431,1896799.484,-122.4731402,40.41447145
561,1,467.00489,545930.2787,4472997.455,1889901.738,-122.4587001,40.40632406
562,1,479.7234634,546998.6488,4473962.047,1941371.979,-122.4460381,40.41495404
563,1,572.1072747,548006.2519,4473206.223,2315235.999,-122.4342194,40.40808753
564,1,434.674892,549023.3083,4472281.925,1759066.878,-122.4223046,40.39970163
565,1,513.893454,550073.3058,4473520.242,2079653.025,-122.4098343,40.41079473
566,1,481.3382245,551149.2768,4474824.07,1947906.685,-122.3970488,40.42247508
567,1,554.7698526,552249.0785,4476096.776,2245073.941,-122.3839803,40.43387201
568,1,583.185464,553041.3548,4475071.326,2360067.84,-122.3747253,40.42458399
569,1,614.8581471,553931.129,4474101.304,2488242.641,-122.3643193,40.41578827
570,1,216.0491972,554842.8215,4474896.578,874320.0811,-122.3535057,40.42289297
571,1,392.4361772,555736.4534,4474295.032,1588132.864,-122.3430246,40.41741458
572,1,539.8078514,556881.316,4473506.812,2184524.87,-122.3296014,40.41023629
573,1,512.2405446,558222.7984,4472742.27,2072963.938,-122.3138618,40.40325616
574,1,502.4582398,559160.3696,4473708.356,2033376.355,-122.3027239,40.41189306
575,1,576.2345768,560229.2256,4474560.677,2331938.598,-122.2900464,40.41949447
